name,address,address_2,address_3,city,postal_code,province,country,contact,telephone,telephone_extension,fax,toll_free,contact_email,appointments,notes,internal_notes,major_intersection,hours
"CLOROX - FAIRBURN, GA",1595 OAKLEY INDUSTRIAL BLVD,,,Fairburn,30213,GA,USA,,,,,,,0,,,,
CLOSETMAID LLC,,,,Ocala,34471,FL,USA,,,,,,,0,,,,
CLOVERFIELD - LAKEVILLE,,,,Lakeville,55044,MN,USA,,,,,,,0,,,,
cloverleaf cold storage,2460 murray st,,,Sioux City,51111,IA,USA,,,,,,,0,,,,
"CLOVERLEAF COLD STORAGE (Fairmont, MN)",,,,Fairmont,56031,MN,USA,,,,,,,0,,,,
CLOVERLEAF COLD STORAGE (Lakeville),,,,Lakeville,55044,MN,USA,,,,,,,0,,,,
Cloverleaf cold Storage co,,,,Eagan,55121,MN,USA,,,,,,,0,,,,
CLOVERLEAF COLD STORAGE`,,,,Benson,,NC,USA,,,,,,,0,,,,
"CLOVERLEAF COLD STORGE, NC",,,,Sanford,27330,NC,USA,,,,,,,0,,,,
CLOVERLEAF FROZEN WAREHOUSE,,,,Eagan,55121,MN,USA,,,,,,,0,,,,
CLT1,,,,Salisbury,28146,NC,USA,,,,,,,0,,,,
"CLT2, NC",,,,Charlotte,28214,NC,USA,,,,,,,0,,,,
CLT3,,,,Concord,28027,NC,USA,,,,,,,0,,,,
"CLUB CHEF, KY",,,,Covington,41017,KY,USA,,,,,,,0,,,,
"CME WIRE AND CABLE, OH",,,,Lockbourne,43137,OH,USA,,,,,,,0,,,,
CMH1,,,,Etna,43018,OH,USA,,,,,,,0,,,,
CMH2,,,,Groveport,43125,OH,USA,,,,,,,0,,,,
CMP-DEWAFEL BAKKERS ATLANTA,,,,Mc Donough,30253,GA,USA,,,,,,,0,,,,
"CNG-LEXINGTON, OH",,,,Lexington,44904,OH,USA,,,,,,,0,,,,
COASTAL BEVERAGE,,,,Currie,28435,NC,USA,,,,,,,0,,,,
"COASTAL LOGISTICS GROUP, GA",,,,Garden City,31408,GA,USA,,,,,,,0,,,,
"COASTAL MATTRESS, NC",,,,Kitty Hawk,27949,NC,USA,,,,,,,0,,,,
COASTAL PACIFIC FOOD DISTRIBUT,,,,Chesapeake,,VA,USA,,,,,,,0,,,,
COBORN,,,,Saint Cloud,,MN,USA,,,,,,,0,,,,
COCA - COLA -CCNA,,,,Paw Paw,49079,MI,USA,,,,,,,0,,,,
COCA COLA,,,,Nashville,37204,TN,USA,,,,,,,0,,,,
COCA COLA (EAGAN),,,,Eagan,55122,MN,USA,,,,,,,0,,,,
"COCA COLA , MILWAUKEE, WI",,,,Milwaukee,53217,WI,USA,,,,,,,0,,,,
"COCA COLA - AKRON, OH",,,,Akron,44306,OH,USA,,,,,,,0,,,,
Coca Cola - Alsip,,,,Alsip,60803,IL,USA,,,,,,,0,,,,
"COCA COLA BOTTLING , ATLANTA, GA",,,,Atlanta,30349,GA,USA,,,,,,,0,,,,
COCA COLA KY,,,,Erlanger,,KY,USA,,,,,,,0,,,,
COCA COLA NNE SANDWICH MA,,,,Sandwich,2563,MA,USA,,,,,,,0,,,,
"COCA COLA, NH",,,,Londonderry,3053,NH,USA,,,,,,,0,,,,
"COCA COLA, WI",,,,Milwaukee,53224,WI,USA,,,,,,,0,,,,
"COCA-COLA BOTTLING CO, OH",,,,Cincinnati,45202,OH,USA,,,,,,,0,,,,
COCA-COLA CCNA,,,,Paw Paw,49079,MI,USA,,,,,,,0,,,,
COCA-COLA CONSOLIDATED,,,,Charlotte,,NC,USA,,,,,,,0,,,,
COCA-COLA HANOVER CANDLEWOOD HUB,,,,Hanover,,MD,USA,,,,,,,0,,,,
"COCA-COLA NORTHAMPTON, MA",45 INDUSTRIAL DR,,,Northampton,1060,MA,USA,,,,,,,0,,,,
"COCA-COLA PORTLAND, IN DISTRIBUTION",1617 NORTH MERIDIAN ST,,,Portland,47371,IN,USA,,,,,,,0,,,,
COKEM PARK PLACE,5651 INNOVATION BLVD,,,Shakopee,55379,MN,USA,,,,,,,0,,,,
COLD SPRING,,,,Cold Spring,56320,MN,USA,,,,,,,0,,,,
"COLD SPRING BREWING, MN",,,,Cold Spring,56320,MN,USA,,,,,,,0,,,,
COLD SPRING PLANT,,,,Cold Spring,56320,MN,USA,,,,,,,0,,,,
COLD SPRING ST CLOUD - SUITE D,,,,Saint Cloud,56301,MN,USA,,,,,,,0,,,,
COLD SPRINGS BREWING,,,,Cold Spring,56320,MN,USA,,,,,,,0,,,,
COLD STORAGE OF NASHVILLE,,,,Nashville,37210,TN,USA,,,,,,,0,,,,
COLGATE - PALMOLIVE,,,,New Concord,43762,OH,USA,,,,,,,0,,,,
COLGATE NY,,,,Cortland,13045,NY,USA,,,,,,,0,,,,
"COLGATE PALMOLI - LITHIA SPRIGNS, GA",,,,Lithia Springs,30122,GA,USA,,,,,,,0,,,,
COLLINS BROTHERS ATLANTA,,,,Atlanta,,GA,USA,,,,,,,0,,,,
COLLINS BROTHERS FOREST PARK,,,,Forest Park,30297,GA,USA,,,,,,,0,,,,
COLONIAL MILLWORKS,,,,Beverly,26253,WV,USA,,,,,,,0,,,,
COLOR SPOT,,,,Troup,75789,TX,USA,,,,,,,0,,,,
"COLOR TECH, INC",,,,Morristown,37814,TN,USA,,,,,,,0,,,,
"COLOR-BOX PELAHATCHIE FG, MS",,,,Pelahatchie,39145,MS,USA,,,,,,,0,,,,
"COLUMBIA FARMS/HOUSE, SC",,,,West Columbia,29169,SC,USA,,,,,,,0,,,,
"COLUMBUS DISPATCH, OH",,,,Columbus,43228,OH,USA,,,,,,,0,,,,
COLUMBUS HI-RISE,,,,Columbus,43215,OH,USA,,,,,,,0,,,,
COLUMBUS MARKET PLACE DC MC,,,,Groveport,43125,OH,USA,,,,,,,0,,,,
COLUMBUS MFG. PLANT 3311,,,,Columbus,43219,OH,USA,,,,,,,0,,,,
COLUMBUS OH CONSOLIDATION,,,,Columbus,43228,OH,USA,,,,,,,0,,,,
COLUMBUS TERMINAL PACKED,,,,Columbus,43216,OH,USA,,,,,,,0,,,,
"COLUMBUS, OH",,,,Gahanna,43230,OH,USA,,,,,,,0,,,,
"COLUMNBIA FARMS/HOUSE, NC",,,,Columbia,29169,NC,USA,,,,,,,0,,,,
COMCAST,,,,Aurora,80010,CO,USA,,,,,,,0,,,,
COMCAST CABLE,,,,Silverthorne,80498,CO,USA,,,,,,,0,,,,
Comfort Center Furniture,,,,Grayling,49738,MI,USA,,,,,,,0,,,,
"COMFORT INN, MD",,,,Clinton,20735,MD,USA,,,,,,,0,,,,
COMFORT RESEARCH LLC,651 HEIL QUAKER AVE,,,Lewisburg,37091,TN,USA,,,,,,,0,,,,
COMMERCE DISTRIBUTION,,,,Commerce,30529,GA,USA,,,,,,,0,,,,
COMMERCIAL DISTRIBUTIO,,,,Independence,64050,MO,USA,,,,,,,0,,,,
COMMERCIAL WORKS INC,,,,Columbus,43228,OH,USA,,,,,,,0,,,,
"COMPANY PLASTECH (RUSH CITY,MN)",,,,Rush City,55069,MN,USA,,,,,,,0,,,,
COMPETITION SPECIALTIES INC - CA,,,,Rancho Cucamonga,91730,CA,USA,,,,,,,0,,,,
COMPOSITE PANEL TECHNOLGIES,,,,Salisbury,28147,NC,USA,,,,,,,0,,,,
COMPOUNDING NETWORK PACKED SP COVESTRO LLC,,,,Hebron,43025,OH,USA,,,,,,,0,,,,
COMRENT MANTENO,,,,Manteno,60950,IL,USA,,,,,,,0,,,,
CON NASHVILLE,,,,Nashville,37210,TN,USA,,,,,,,0,,,,
CONAGRA,,,,Menomonie,54751,WI,USA,,,,,,,0,,,,
"CONAGRA (Hamburg, IA)",,,,Hamburg,51640,IA,USA,,,,,,,0,,,,
"CONAGRA BRANDS, INC. (St. Elmo, IL)",,,,Saint Elmo,62458,IL,USA,,,,,,,0,,,,
CONAGRA FOODS,,,,Vonore,37885,TN,USA,,,,,,,0,,,,
"CONAGRA FOODS , OSSEO, MN",,,,Osseo,55369,MN,USA,,,,,,,0,,,,
CONAGRA FOODS IL,,,,Frankfort,46041,IL,USA,,,,,,,0,,,,
CONAGRA FOODS MANKATO,,,,Mankato,56001,MN,USA,,,,,,,0,,,,
"CONGRA / MILTON LOGISTICS, PA",,,,Milton,17847,PA,USA,,,,,,,0,,,,
"CONNECTICUT DC, CT",,,,East Granby,6026,CT,USA,,,,,,,0,,,,
CONSIGNEE,,,,Tullahoma,37388,TN,USA,,,,,,,0,,,,
CONSOLIDATED CONTAINER,,,,Harvard,60033,IL,USA,,,,,,,0,,,,
CONSUMER SUPPLY,,,,North Sioux City,57049,SD,USA,,,,,,,0,,,,
CONSUMER'S SUPPLY,,,,Sioux City,51111,IA,USA,,,,,,,0,,,,
CONTI SOLAR,,,,Zumbro Falls,55991,MN,USA,,,,,,,0,,,,
CONTINENTAL C/O CONTITECH,,,,Saint Marys,45885,OH,USA,,,,,,,0,,,,
"CONTINENTAL CARBON, TX",,,,Sunray,79086,TX,USA,,,,,,,0,,,,
CONTINENTAL CARBONIC,,,,Pekin,61554,IL,USA,,,,,,,0,,,,
"CONTINENTAL CARBONIC , LOUDON, TN",,,,Loudon,37774,TN,USA,,,,,,,0,,,,
"CONTINENTAL STRUCTURAL PLASTICS , CAREY, OH",,,,Carey,43316,OH,USA,,,,,,,0,,,,
"CONTINENTAL STRUCTURAL PLASTICS , NORTH BALTIMORE, OH",,,,North Baltimore,45872,OH,USA,,,,,,,0,,,,
"CONTINENTAL STRUCTURAL PLASTICS, N BALTIMORE, OH",,,,North Baltimore,45872,OH,USA,,,,,,,0,,,,
CONTINENTAL YEVES,,,,Morgantown,28655,NC,USA,,,,,,,0,,,,
CONWAY MINNEAPOLIS,,,,Fridley,55432,MN,USA,,,,,,,0,,,,
COOKS BBQ,,,,Pindall,72669,AR,USA,,,,,,,0,,,,
COOLSTOR WHSE,,,,Rochester,55901,MN,USA,,,,,,,0,,,,
COOPER STANDARD,,,,Dennison,44621,OH,USA,,,,,,,0,,,,
COOSEMANS ATLANTA,,,,Forest Park,30297,GA,USA,,,,,,,0,,,,
Copper Top Warehouse,,,,Cleveland,37312,TN,USA,,,,,,,0,,,,
COPPERHEAD INDUSTRIES,,,,Monticello,55362,MN,USA,,,,,,,0,,,,
CORE & MAIN,,,,North Royalton,44133,OH,USA,,,,,,,0,,,,
"CORE-MARK , MN",,,,Plymouth,55441,MN,USA,,,,,,,0,,,,
COREMARK,,,,Hanover Township,18706,PA,USA,,,,,,,0,,,,
CORPORATE PRESS,,,,Upper Marlboro,20774,MD,USA,,,,,,,0,,,,
"CORRCHOICE PAPER PCKG,NC",,,,Concord,28026,NC,USA,,,,,,,0,,,,
"CORRUGATED SUPPLIES COMPANY, LLC",1301 SOUTH ILLINOIS STREET,,,Harrisburg,72432,AR,USA,,,,,,,0,,,,
CORSAIR - RYDER WAREHOUSE,,,,Ontario,91761,CA,USA,,,,,,,0,,,,
CORSICANA BEDDING INC,,,,Greensboro,27409,NC,USA,,,,,,,0,,,,
COSMA INTERNATIONAL,,,,Clinton,37716,TN,USA,,,,,,,0,,,,
Costco,,,,Ocean,7712,NJ,USA,,,,,,,0,,,,
COSTCO # 347,,,,Myrtle Beach,29577,SC,USA,,,,,,,0,,,,
"COSTCO #175, NJ",,,,Monroe Township,8831,NJ,USA,,,,,,,0,,,,
COSTCO #262,,,,College Park,30349,GA,USA,,,,,,,0,,,,
COSTCO #265,,,,Jamesburg,8831,NJ,USA,,,,,,,0,,,,
"COSTCO , ALEXANDRIA, VA",,,,Alexandria,22306,VA,USA,,,,,,,0,,,,
"COSTCO , ARLINGTON, VA",,,,Arlington,22202,VA,USA,,,,,,,0,,,,
"COSTCO , WILMINGTON, NC",,,,Wilmington,28405,NC,USA,,,,,,,0,,,,
COSTCO - 288,,,,Dallas,75236,TX,USA,,,,,,,0,,,,
COSTCO 1060,,,,Manchester,,MO,USA,,,,,,,0,,,,
COSTCO 1268,,,,Kansas City,64155,MO,USA,,,,,,,0,,,,
COSTCO 1272,,,,Woodbury,,MN,USA,,,,,,,0,,,,
COSTCO 1285,,,,Lincoln,68512,NE,USA,,,,,,,0,,,,
COSTCO 1344,,,,Saint Cloud,,MN,USA,,,,,,,0,,,,
COSTCO 349,,,,Lenexa,,KS,USA,,,,,,,0,,,,
COSTCO 368,,,,Saint Louis,63128,MO,USA,,,,,,,0,,,,
COSTCO 369,,,,Overland Park,,KS,USA,,,,,,,0,,,,
COSTCO 373,,,,Independence,,MO,USA,,,,,,,0,,,,
COSTCO 382,,,,Saint Peters,,MO,USA,,,,,,,0,,,,
COSTCO 386,,,,Brentwood,37027,TN,USA,,,,,,,0,,,,
COSTCO 630,,,,Nashville,37209,TN,USA,,,,,,,0,,,,
COSTCO ATLANTA 263,,,,Atlanta,30349,GA,USA,,,,,,,0,,,,
Costco Depot Wet #1053,,,,Monrovia,21770,MD,USA,,,,,,,0,,,,
COSTCO GLEN ALLEN,,,,Glen Allen,23060,VA,USA,,,,,,,0,,,,
Costco Monroe Township Depot,,,,Monroe Township,8831,NJ,USA,,,,,,,0,,,,
COSTCO OWATONNA #1376,,,,Owatonna,55060,MN,USA,,,,,,,0,,,,
COSTCO STR#648,,,,Maple Grove,,MN,USA,,,,,,,0,,,,
COSTCO WHOLESALE  MD,,,,Monrovia,21770,MD,USA,,,,,,,0,,,,
"COSTCO WHOLESALE CORPORATION (St Louis Park, MN)",,,,St Louis Park,55416,MN,USA,,,,,,,0,,,,
"COSTCO WHOLESALE DIS268, IL",,,,Morris,60450,IL,USA,,,,,,,0,,,,
"COSTCO, RICHMOND",,,,Richmond,23235,VA,USA,,,,,,,0,,,,
COSTCO.COM DEPOT #731,,,,Monrovia,,MD,USA,,,,,,,0,,,,
COT TRUCKING,,,,Garden Grove,92840,CA,USA,,,,,,,0,,,,
COTTAGE GARDENS,,,,Smithville,,TN,USA,,,,,,,0,,,,
"COUNTRY FRESH (Hatfield, PA)",,,,Hatfield,19440,PA,USA,,,,,,,0,,,,
"COURIER PRINTING, TN",,,,Smyrna,37167,TN,USA,,,,,,,0,,,,
COVENANT TRANSPORTATION,,,,Chattanooga,37419,TN,USA,,,,,,,0,,,,
"Covestro ( Allentown, PA )",7144 Daniels dr,,,Allentown,18106,PA,USA,,,,,,,0,,,,
"COX COMMUNICATIONS , TULSA, OK",,,,Tulsa,74146,OK,USA,,,,,,,0,,,,
CP 7183,,,,Kansas City,64147,MO,USA,,,,,,,0,,,,
"CP DISTRIBUTORS, INC.",,,,Omaha,68137,NE,USA,,,,,,,0,,,,
CP PROCESSING,,,,Deptford,8080,NJ,USA,,,,,,,0,,,,
"CPF, VA",,,,Chatham,24351,VA,USA,,,,,,,0,,,,
CR MEYER WESTROCK,,,,Kaukauna,54130,WI,USA,,,,,,,0,,,,
CRANE WORLDWIDE LOGISTICS,,,,Atlanta,,GA,USA,,,,,,,0,,,,
"CRANE WORLDWIDE, IL",,,,Bensenville,60106,IL,USA,,,,,,,0,,,,
CRATE SERVICES - ATLANTA,,,,Atlanta,30301,GA,USA,,,,,,,0,,,,
CREATIVE CONVERTING/VPI,,,,Neenah,,WI,USA,,,,,,,0,,,,
CREATIVE PLASTICS,,,,Fostoria,44830,OH,USA,,,,,,,0,,,,
CREATIVE PLASTICS LLC,,,,Dalton,30720,GA,USA,,,,,,,0,,,,
CREATIVE PULTRUSTIONS,,,,Alum Bank,15521,PA,USA,,,,,,,0,,,,
"CRESCENT FOODS, IL",,,,Chicago,60632,IL,USA,,,,,,,0,,,,
Crete,1225 William Dr,,,Marietta,,GA,USA,,,,,,,0,,,,
Crist Brothers,,,,Walden,12586,NY,USA,,,,,,,0,,,,
CROMWELL INTERPLANT,,,,Cromwell,42333,KY,USA,,,,,,,0,,,,
"CROSS PLAINS TRADING, GA",,,,Chatsworth,30705,GA,USA,,,,,,,0,,,,
CROSSET CO,,,,Independence,41051,KY,USA,,,,,,,0,,,,
CROWN,,,,Sardis,38666,MS,USA,,,,,,,0,,,,
"CROWN BEVERAGE OACKAGIN, WI",,,,La Crosse,54603,WI,USA,,,,,,,0,,,,
CROWN CORK & SEAL,,,,Mankato,56001,MN,USA,,,,,,,0,,,,
CROWN CORK & SEAL MS,,,,Batesville,,MS,USA,,,,,,,0,,,,
CROWN CORK & SEAL US LLC,,,,Worland,82401,WY,USA,,,,,,,0,,,,
"CROWN CORK & SEAL USA, INC",,,,Owatonna,55060,MN,USA,,,,,,,0,,,,
"CROWN CORK & SEAL USA, INC.",1318 COMMONWEALTH BLVD,,,Bowling Green,42101,KY,USA,,,,,,,0,,,,
"CROWN CORK & SEAL USA, INC. - Faribault",,,,Faribault,55021,MN,USA,,,,,,,0,,,,
